L:0,I:0,T:471,D:outofrange,Q:42,O:27,L:373,N:127
L:0,I:108,T:143,D:a_rune_bag,Q:40,O:49,L:780,N:143
L:0,I:109,T:446,D:unknown,Q:7,O:33,L:460,N:821
L:0,I:110,T:195,D:a_skull,Q:37,O:42,L:318,N:554
L:0,I:111,T:5,D:a_longsword,Q:44,O:43,L:967,N:682
L:0,I:112,T:372,D:a_switch,Q:52,O:58,L:78,N:973
L:0,I:113,T:113,D:a_dire_ghost,Q:4,O:1,L:20,N:928
L:0,I:114,T:195,D:a_skull,Q:40,O:0,L:928,N:19
L:0,I:115,T:262,D:a_key,Q:5,O:55,L:931,N:556
L:0,I:116,T:465,D:outofrange,Q:48,O:14,L:124,N:526
L:0,I:117,T:437,D:unknown,Q:58,O:16,L:822,N:754
L:0,I:118,T:0,D:a_hand_axe,Q:54,O:0,L:466,N:779
L:0,I:119,T:316,D:a_scroll,Q:52,O:13,L:67,N:2
L:0,I:120,T:117,D:a_shadow_beast,Q:62,O:40,L:7,N:795
L:0,I:121,T:262,D:a_key,Q:27,O:16,L:720,N:823
L:0,I:122,T:6,D:a_broadsword,Q:13,O:34,L:999,N:135
L:0,I:123,T:116,D:a_deep_lurker,Q:0,O:23,L:344,N:468
L:0,I:124,T:1,D:a_battle_axe,Q:26,O:36,L:575,N:744
L:0,I:125,T:180,D:an_ear_of_corn_ears_of_corn,Q:58,O:3,L:930,N:442
L:0,I:126,T:185,D:a_toadstool,Q:33,O:26,L:457,N:364
L:0,I:127,T:461,D:a_sound_source,Q:57,O:52,L:278,N:367
L:0,I:128,T:161,D:a_gold_coin,Q:40,O:56,L:470,N:10
L:0,I:129,T:511,D:outofrange,Q:61,O:0,L:468,N:0
L:0,I:130,T:72,D:a_giant_rat,Q:0,O:47,L:240,N:820
L:0,I:131,T:320,D:a_door,Q:53,O:52,L:358,N:85
L:0,I:132,T:436,D:unknown,Q:13,O:61,L:260,N:135
L:0,I:133,T:289,D:a_bedroll,Q:14,O:14,L:522,N:746
L:0,I:134,T:447,D:unknown,Q:63,O:52,L:57,N:1023
L:0,I:135,T:491,D:outofrange,Q:41,O:44,L:18,N:610
L:0,I:136,T:60,D:a_wooden_shield,Q:30,O:1,L:544,N:765
L:0,I:137,T:17,D:a_crossbow_bolt,Q:7,O:37,L:573,N:27
L:0,I:138,T:232,D:an_An_stone,Q:43,O:3,L:123,N:183
L:0,I:139,T:213,D:a_pile_of_debris_piles_of_debris,Q:18,O:5,L:556,N:712
L:0,I:140,T:71,D:a_goblin,Q:22,O:38,L:644,N:0
L:0,I:141,T:436,D:unknown,Q:7,O:12,L:153,N:720
L:0,I:142,T:0,D:a_hand_axe,Q:0,O:21,L:0,N:929
L:0,I:143,T:256,D:a_key,Q:17,O:2,L:744,N:520
L:0,I:144,T:357,D:a_gravestone,Q:21,O:1,L:280,N:520
L:0,I:145,T:409,D:unknown,Q:19,O:62,L:2,N:933
L:0,I:146,T:128,D:a_sack,Q:48,O:7,L:943,N:1019
L:0,I:147,T:372,D:a_switch,Q:1,O:31,L:931,N:556
L:0,I:148,T:4,D:a_shortsword,Q:7,O:59,L:379,N:558
L:0,I:149,T:232,D:an_An_stone,Q:6,O:13,L:766,N:476
L:0,I:150,T:128,D:a_sack,Q:53,O:10,L:18,N:73
L:0,I:151,T:51,D:unknownring1,Q:56,O:11,L:1006,N:8
L:0,I:152,T:135,D:an_open_pouch_pouches,Q:9,O:20,L:10,N:250
L:0,I:153,T:172,D:a_gold_plate,Q:53,O:58,L:706,N:1001
L:0,I:154,T:30,D:unknown,Q:50,O:11,L:990,N:93
L:0,I:155,T:243,D:a_Lor_stone,Q:3,O:3,L:530,N:763
L:0,I:156,T:375,D:a_pull_chain,Q:6,O:4,L:204,N:276
L:0,I:157,T:273,D:a_crystal_splinter,Q:43,O:40,L:675,N:51
L:0,I:158,T:89,D:a_gray_lizardman_red_lizardmen,Q:0,O:12,L:999,N:468
L:0,I:159,T:505,D:outofrange,Q:13,O:58,L:691,N:464
L:0,I:160,T:0,D:a_hand_axe,Q:34,O:62,L:514,N:783
L:0,I:161,T:69,D:a_acid_slug,Q:38,O:61,L:0,N:512
L:0,I:162,T:30,D:unknown,Q:14,O:55,L:565,N:122
L:0,I:163,T:7,D:a_cudgel,Q:51,O:43,L:15,N:768
L:0,I:164,T:197,D:a_bone,Q:3,O:2,L:860,N:782
L:0,I:165,T:142,D:a_bowl,Q:14,O:5,L:17,N:26
L:0,I:166,T:347,D:a_barrel,Q:1,O:0,L:512,N:1006
L:0,I:167,T:59,D:a_tower_shield,Q:52,O:13,L:135,N:298
L:0,I:168,T:233,D:a_Bet_stone,Q:38,O:5,L:0,N:796
L:0,I:169,T:480,D:outofrange,Q:7,O:30,L:568,N:780
L:0,I:170,T:192,D:a_plant,Q:3,O:1,L:2,N:763
L:0,I:171,T:80,D:a_goblin,Q:24,O:53,L:69,N:26
L:0,I:172,T:310,D:a_book,Q:15,O:30,L:765,N:32
L:0,I:173,T:436,D:unknown,Q:51,O:40,L:851,N:881
L:0,I:174,T:488,D:outofrange,Q:40,O:0,L:456,N:255
L:0,I:175,T:5,D:a_longsword,Q:43,O:58,L:662,N:135
L:0,I:176,T:194,D:a_skull,Q:58,O:4,L:942,N:250
L:0,I:177,T:86,D:a_mountainman_mountainmen,Q:0,O:25,L:764,N:468
L:0,I:178,T:36,D:mail_leggings_pairs_of_mail_leggings,Q:20,O:19,L:520,N:747
L:0,I:179,T:503,D:outofrange,Q:52,O:61,L:20,N:41
L:0,I:180,T:257,D:a_lockpick,Q:15,O:6,L:84,N:794
L:0,I:181,T:6,D:a_broadsword,Q:13,O:0,L:683,N:1018
L:0,I:182,T:195,D:a_skull,Q:3,O:14,L:124,N:122
L:0,I:183,T:61,D:a_small_shield,Q:44,O:51,L:243,N:464
L:0,I:184,T:226,D:the_Key_of_Love,Q:32,O:18,L:552,N:464
L:0,I:185,T:426,D:unknown,Q:60,O:60,L:1021,N:515
L:0,I:186,T:174,D:a_shiny_cup,Q:0,O:9,L:90,N:28
L:0,I:187,T:31,D:a_jeweled_bow,Q:13,O:39,L:520,N:746
L:0,I:188,T:47,D:a_pair_of_dragon_skin_boots_pairs_of_dragon_skin_boots,Q:13,O:4,L:240,N:466
L:0,I:189,T:255,D:a_Ylem_stone,Q:54,O:54,L:27,N:17
L:0,I:190,T:317,D:a_scroll,Q:25,O:41,L:579,N:652
L:0,I:191,T:489,D:outofrange,Q:54,O:14,L:314,N:848
L:0,I:192,T:338,D:a_crossbow_bolt,Q:19,O:40,L:823,N:688
L:0,I:193,T:59,D:a_tower_shield,Q:11,O:11,L:970,N:826
L:0,I:194,T:401,D:unknown,Q:48,O:56,L:272,N:186
L:0,I:195,T:58,D:a_red_ring,Q:62,O:17,L:2,N:16
L:0,I:196,T:366,D:special_tmap_obj,Q:16,O:54,L:999,N:46
L:0,I:197,T:227,D:the_Key_of_Courage,Q:40,O:5,L:280,N:671
L:0,I:198,T:289,D:a_bedroll,Q:3,O:27,L:931,N:207
L:0,I:199,T:231,D:the_Key_of_Infinity,Q:60,O:2,L:541,N:767
L:0,I:200,T:71,D:a_goblin,Q:4,O:47,L:0,N:0
L:0,I:201,T:77,D:a_goblin,Q:3,O:33,L:0,N:0
L:0,I:202,T:80,D:a_goblin,Q:52,O:59,L:0,N:0
L:0,I:203,T:76,D:a_goblin,Q:51,O:58,L:0,N:0
L:0,I:204,T:74,D:a_skeleton,Q:54,O:35,L:0,N:0
L:0,I:205,T:66,D:a_cave_bat,Q:47,O:4,L:0,N:0
L:0,I:206,T:87,D:a_lurker,Q:51,O:55,L:0,N:0
L:0,I:207,T:65,D:a_flesh_slug,Q:26,O:33,L:0,N:0
L:0,I:208,T:66,D:a_cave_bat,Q:24,O:43,L:0,N:0
L:0,I:209,T:73,D:a_vampire_bat,Q:2,O:15,L:0,N:721
L:0,I:210,T:66,D:a_cave_bat,Q:23,O:43,L:0,N:0
L:0,I:211,T:66,D:a_cave_bat,Q:12,O:16,L:0,N:0
L:0,I:212,T:66,D:a_cave_bat,Q:31,O:23,L:0,N:0
L:0,I:213,T:75,D:an_imp,Q:12,O:20,L:0,N:0
L:0,I:214,T:67,D:a_giant_rat,Q:18,O:12,L:0,N:0
L:0,I:215,T:72,D:a_giant_rat,Q:2,O:17,L:0,N:0
L:0,I:216,T:67,D:a_giant_rat,Q:2,O:22,L:0,N:0
L:0,I:217,T:67,D:a_giant_rat,Q:2,O:19,L:0,N:0
L:0,I:218,T:77,D:a_goblin,Q:11,O:38,L:0,N:655
L:0,I:219,T:77,D:a_goblin,Q:3,O:38,L:0,N:0
L:0,I:220,T:71,D:a_goblin,Q:15,O:35,L:537,N:0
L:0,I:221,T:65,D:a_flesh_slug,Q:37,O:60,L:0,N:0
L:0,I:222,T:64,D:a_rotworm,Q:58,O:2,L:0,N:0
L:0,I:223,T:87,D:a_lurker,Q:26,O:38,L:0,N:0
L:0,I:224,T:78,D:a_goblin,Q:54,O:38,L:0,N:0
L:0,I:225,T:77,D:a_goblin,Q:36,O:28,L:0,N:0
L:0,I:226,T:69,D:a_acid_slug,Q:59,O:14,L:0,N:0
L:0,I:227,T:69,D:a_acid_slug,Q:55,O:4,L:0,N:0
L:0,I:228,T:66,D:a_cave_bat,Q:50,O:6,L:0,N:0
L:0,I:229,T:66,D:a_cave_bat,Q:45,O:6,L:0,N:0
L:0,I:230,T:70,D:a_goblin,Q:4,O:56,L:810,N:0
L:0,I:231,T:71,D:a_goblin,Q:2,O:57,L:534,N:0
L:0,I:232,T:68,D:a_giant_spider,Q:14,O:7,L:0,N:0
L:0,I:233,T:76,D:a_goblin,Q:45,O:52,L:0,N:0
L:0,I:234,T:76,D:a_goblin,Q:52,O:52,L:0,N:0
L:0,I:235,T:76,D:a_goblin,Q:47,O:56,L:0,N:0
L:0,I:236,T:76,D:a_goblin,Q:46,O:55,L:0,N:0
L:0,I:237,T:76,D:a_goblin,Q:45,O:56,L:0,N:0
L:0,I:238,T:80,D:a_goblin,Q:60,O:51,L:0,N:0
L:0,I:239,T:90,D:an_outcast,Q:33,O:15,L:0,N:0
L:0,I:240,T:90,D:an_outcast,Q:17,O:7,L:0,N:0
L:0,I:241,T:90,D:an_outcast,Q:33,O:12,L:0,N:736
L:0,I:242,T:90,D:an_outcast,Q:22,O:19,L:0,N:0
L:0,I:243,T:90,D:an_outcast,Q:33,O:20,L:0,N:0
L:0,I:244,T:70,D:a_goblin,Q:8,O:43,L:0,N:0
L:0,I:245,T:70,D:a_goblin,Q:10,O:43,L:0,N:0
L:0,I:246,T:83,D:a_wolf_spider,Q:19,O:54,L:0,N:0
L:0,I:247,T:68,D:a_giant_spider,Q:27,O:46,L:0,N:0
L:0,I:248,T:68,D:a_giant_spider,Q:37,O:54,L:0,N:0
L:0,I:249,T:80,D:a_goblin,Q:57,O:55,L:538,N:0
L:0,I:250,T:87,D:a_lurker,Q:14,O:23,L:0,N:0
L:0,I:251,T:65,D:a_flesh_slug,Q:27,O:34,L:0,N:0
L:0,I:252,T:64,D:a_rotworm,Q:5,O:6,L:0,N:0
L:0,I:253,T:68,D:a_giant_spider,Q:29,O:26,L:0,N:0
L:0,I:254,T:67,D:a_giant_rat,Q:22,O:8,L:0,N:945
L:0,I:255,T:67,D:a_giant_rat,Q:3,O:17,L:0,N:0
L:0,I:256,T:257,D:a_lockpick,Q:31,O:51,L:81,N:29
L:0,I:257,T:180,D:an_ear_of_corn_ears_of_corn,Q:32,O:8,L:154,N:12
L:0,I:258,T:367,D:special_tmap_obj,Q:8,O:33,L:12,N:154
L:0,I:259,T:136,D:a_map_case,Q:58,O:3,L:204,N:130
L:0,I:260,T:201,D:a_broken_sword,Q:33,O:2,L:940,N:460
L:0,I:261,T:387,D:a_do_trap,Q:62,O:33,L:744,N:820
L:0,I:262,T:367,D:special_tmap_obj,Q:13,O:51,L:13,N:135
L:0,I:263,T:489,D:outofrange,Q:24,O:62,L:820,N:723
L:0,I:264,T:33,D:a_mail_shirt,Q:11,O:62,L:14,N:218
L:0,I:265,T:131,D:an_open_pack,Q:63,O:6,L:796,N:471
L:0,I:266,T:6,D:a_broadsword,Q:48,O:45,L:512,N:943
L:0,I:267,T:38,D:leather_gloves_pairs_of_leather_gloves,Q:11,O:62,L:14,N:218
L:0,I:268,T:172,D:a_gold_plate,Q:7,O:60,L:465,N:240
L:0,I:269,T:259,D:a_key,Q:11,O:1,L:17,N:90
L:0,I:270,T:184,D:a_mushroom,Q:33,O:3,L:932,N:460
L:0,I:271,T:306,D:a_book,Q:48,O:6,L:286,N:1022
L:0,I:272,T:24,D:a_sling,Q:63,O:11,L:206,N:866
L:0,I:273,T:201,D:a_broken_sword,Q:53,O:41,L:67,N:13
L:0,I:274,T:255,D:a_Ylem_stone,Q:4,O:55,L:515,N:464
L:0,I:275,T:60,D:a_wooden_shield,Q:44,O:40,L:471,N:682
L:0,I:276,T:245,D:a_Nox_stone,Q:1,O:43,L:979,N:261
L:0,I:277,T:316,D:a_scroll,Q:1,O:60,L:465,N:241
L:0,I:278,T:4,D:a_shortsword,Q:39,O:6,L:279,N:155
L:0,I:279,T:511,D:outofrange,Q:8,O:23,L:559,N:58
L:0,I:280,T:334,D:an_open_portcullis,Q:3,O:22,L:268,N:556
L:0,I:281,T:260,D:a_key,Q:56,O:60,L:820,N:2
L:0,I:282,T:289,D:a_bedroll,Q:11,O:48,L:1022,N:866
L:0,I:283,T:390,D:a_spelltrap,Q:25,O:7,L:90,N:0
L:0,I:284,T:65,D:a_flesh_slug,Q:3,O:43,L:55,N:17
L:0,I:285,T:38,D:leather_gloves_pairs_of_leather_gloves,Q:11,O:9,L:218,N:314
L:0,I:286,T:446,D:unknown,Q:61,O:31,L:932,N:59
L:0,I:287,T:357,D:a_gravestone,Q:62,O:62,L:688,N:519
L:0,I:288,T:2,D:an_axe,Q:6,O:6,L:688,N:796
L:0,I:289,T:258,D:a_key,Q:50,O:46,L:560,N:837
L:0,I:290,T:286,D:a_resilient_sphere_some_resilient_spheres,Q:30,O:8,L:571,N:560
L:0,I:291,T:192,D:a_plant,Q:25,O:58,L:338,N:133
L:0,I:292,T:152,D:a_wand,Q:13,O:7,L:27,N:135
L:0,I:293,T:129,D:an_open_sack,Q:6,O:22,L:559,N:27
L:0,I:294,T:384,D:a_damage_trap,Q:11,O:13,L:928,N:6
L:0,I:295,T:6,D:a_broadsword,Q:0,O:7,L:812,N:124
L:0,I:296,T:446,D:unknown,Q:2,O:51,L:804,N:543
L:0,I:297,T:51,D:unknownring1,Q:32,O:63,L:1023,N:244
L:0,I:298,T:372,D:a_switch,Q:0,O:7,L:941,N:468
L:0,I:299,T:32,D:a_leather_vest,Q:6,O:9,L:58,N:970
L:0,I:300,T:193,D:some_grass_bunches_of_grass,Q:3,O:58,L:710,N:523
L:0,I:301,T:130,D:a_pack,Q:40,O:0,L:244,N:959
L:0,I:302,T:511,D:outofrange,Q:61,O:0,L:468,N:0
L:0,I:303,T:293,D:some_leeches_bunches_of_leeches,Q:24,O:54,L:716,N:554
L:0,I:304,T:152,D:a_wand,Q:24,O:18,L:741,N:326
L:0,I:305,T:1,D:a_battle_axe,Q:40,O:31,L:240,N:915
L:0,I:306,T:255,D:a_Ylem_stone,Q:9,O:43,L:820,N:720
L:0,I:307,T:33,D:a_mail_shirt,Q:1,O:40,L:587,N:780
L:0,I:308,T:246,D:an_Ort_stone,Q:40,O:31,L:940,N:927
L:0,I:309,T:195,D:a_skull,Q:63,O:7,L:206,N:850
L:0,I:310,T:457,D:a_fountain,Q:61,O:61,L:1020,N:126
L:0,I:311,T:255,D:a_Ylem_stone,Q:0,O:53,L:313,N:0
L:0,I:312,T:491,D:outofrange,Q:13,O:6,L:934,N:135
L:0,I:313,T:134,D:a_pouch_pouches,Q:35,O:9,L:90,N:523
L:0,I:314,T:229,D:a_two_part_key,Q:2,O:54,L:126,N:930
L:0,I:315,T:232,D:an_An_stone,Q:63,O:52,L:181,N:1023
L:0,I:316,T:61,D:a_small_shield,Q:41,O:46,L:740,N:552
L:0,I:317,T:152,D:a_wand,Q:24,O:54,L:748,N:554
L:0,I:318,T:152,D:a_wand,Q:24,O:18,L:741,N:326
L:0,I:319,T:1,D:a_battle_axe,Q:40,O:31,L:240,N:467
L:0,I:320,T:255,D:a_Ylem_stone,Q:9,O:45,L:820,N:720
L:0,I:321,T:33,D:a_mail_shirt,Q:1,O:40,L:139,N:780
L:0,I:322,T:246,D:an_Ort_stone,Q:40,O:31,L:940,N:479
L:0,I:323,T:191,D:a_bottle_of_wine_bottles_of_wine,Q:13,O:38,L:116,N:514
L:0,I:324,T:259,D:a_key,Q:29,O:14,L:124,N:12
L:0,I:325,T:195,D:a_skull,Q:14,O:55,L:565,N:122
L:0,I:326,T:50,D:a_crown,Q:30,O:10,L:768,N:12
L:0,I:327,T:116,D:a_deep_lurker,Q:38,O:24,L:125,N:10
L:0,I:328,T:195,D:a_skull,Q:33,O:14,L:28,N:24
L:0,I:329,T:390,D:a_spelltrap,Q:46,O:14,L:112,N:548
L:0,I:330,T:132,D:a_box_boxes,Q:30,O:58,L:94,N:528
L:0,I:331,T:132,D:a_box_boxes,Q:7,O:56,L:2,N:780
L:0,I:332,T:56,D:a_gold_ring,Q:13,O:11,L:970,N:135
L:0,I:333,T:173,D:an_ankh_pendant,Q:53,O:8,L:481,N:527
L:0,I:334,T:12,D:a_black_sword,Q:56,O:52,L:21,N:527
L:0,I:335,T:302,D:a_fountain,Q:3,O:2,L:731,N:558
L:0,I:336,T:255,D:a_Ylem_stone,Q:46,O:54,L:840,N:548
L:0,I:337,T:130,D:a_pack,Q:40,O:30,L:184,N:1023
L:0,I:338,T:199,D:some_vines_bunches_of_vines,Q:0,O:52,L:42,N:0
L:0,I:339,T:186,D:a_bottle_of_ale_bottles_of_ale,Q:2,O:40,L:483,N:0
L:0,I:340,T:511,D:outofrange,Q:9,O:49,L:1021,N:931
L:0,I:341,T:232,D:an_An_stone,Q:24,O:63,L:778,N:559
L:0,I:342,T:391,D:a_create_object_trap,Q:18,O:59,L:122,N:931
L:0,I:343,T:451,D:an_explosion,Q:44,O:40,L:823,N:523
L:0,I:344,T:30,D:unknown,Q:22,O:57,L:10,N:559
L:0,I:345,T:0,D:a_hand_axe,Q:13,O:51,L:804,N:135
L:0,I:346,T:232,D:an_An_stone,Q:29,O:62,L:866,N:981
L:0,I:347,T:395,D:a_delete_object_trap,Q:51,O:51,L:840,N:804
L:0,I:348,T:232,D:an_An_stone,Q:60,O:60,L:128,N:691
L:0,I:349,T:372,D:a_switch,Q:52,O:14,L:781,N:989
L:0,I:350,T:441,D:unknown,Q:0,O:62,L:27,N:559
L:0,I:351,T:286,D:a_resilient_sphere_some_resilient_spheres,Q:50,O:31,L:29,N:699
L:0,I:352,T:503,D:outofrange,Q:3,O:17,L:973,N:348
L:0,I:353,T:420,D:a_step_on_trigger,Q:6,O:11,L:990,N:124
L:0,I:354,T:447,D:unknown,Q:36,O:3,L:323,N:126
L:0,I:355,T:339,D:a_large_boulder,Q:22,O:6,L:27,N:625
L:0,I:356,T:361,D:unknown,Q:6,O:22,L:1022,N:812
L:0,I:357,T:511,D:outofrange,Q:4,O:63,L:22,N:21
L:0,I:358,T:401,D:unknown,Q:6,O:22,L:806,N:292
L:0,I:359,T:403,D:unknown,Q:19,O:0,L:796,N:2
L:0,I:360,T:262,D:a_key,Q:0,O:24,L:559,N:760
